Product ID,Product Name,Category,Date,Quantity,Product Cost,Revenue,Profit,Region,Customer ID
PRD-015,Dawn Bread Large,Bakery,26/04/2024,3,360,450,90,Lahore - Gulberg,CUST-1122
PRD-001,Shan Bombay Biryani Masala,Groceries,26/04/2024,6,540,780,240,Lahore - DHA,CUST-3555
PRD-002,Nutella Hazelnut Spread 750g,Groceries,26/04/2024,4,7200,9600,2400,Faisalabad - Kohinoor,CUST-4743
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,26/04/2024,1,280,380,100,Islamabad - Centaurus,CUST-7396
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,26/04/2024,1,650,850,200,Islamabad - F7,CUST-1358
PRD-015,Dawn Bread Large,Bakery,26/04/2024,2,240,300,60,Karachi - Clifton,CUST-8286
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,27/04/2024,1,700,950,250,Faisalabad - Kohinoor,CUST-9517
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,27/04/2024,1,700,900,200,Lahore - Gulberg,CUST-5172
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,27/04/2024,6,1680,2280,600,Karachi - Clifton,CUST-5122
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,27/04/2024,1,650,850,200,Lahore - DHA,CUST-1427
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,27/04/2024,2,500,600,100,Islamabad - F7,CUST-5675
PRD-015,Dawn Bread Large,Bakery,27/04/2024,1,120,150,30,Lahore - DHA,CUST-3801
PRD-015,Dawn Bread Large,Bakery,27/04/2024,2,240,300,60,Lahore - Gulberg,CUST-5456
PRD-003,MilkPak Tetra Pack 1L,Dairy,27/04/2024,6,1440,1680,240,Lahore - Gulberg,CUST-6337
PRD-003,MilkPak Tetra Pack 1L,Dairy,27/04/2024,5,1200,1400,200,Lahore - Gulberg,CUST-3216
PRD-003,MilkPak Tetra Pack 1L,Dairy,27/04/2024,1,240,280,40,Rawalpindi - Saddar,CUST-9205
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,27/04/2024,6,7200,9300,2100,Faisalabad - Kohinoor,CUST-8859
PRD-001,Shan Bombay Biryani Masala,Groceries,27/04/2024,6,540,780,240,Karachi - Clifton,CUST-8515
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,27/04/2024,3,1950,2550,600,Karachi - Clifton,CUST-2512
PRD-024,Rose Petal Tissues,Household,27/04/2024,5,650,900,250,Lahore - DHA,CUST-4439
PRD-024,Rose Petal Tissues,Household,27/04/2024,3,390,540,150,Faisalabad - Kohinoor,CUST-7970
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,27/04/2024,2,2400,3100,700,Lahore - DHA,CUST-8873
PRD-002,Nutella Hazelnut Spread 750g,Groceries,28/04/2024,2,3600,4800,1200,Karachi - Clifton,CUST-1788
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,28/04/2024,1,700,950,250,Lahore - DHA,CUST-2469
PRD-002,Nutella Hazelnut Spread 750g,Groceries,28/04/2024,5,9000,12000,3000,Faisalabad - Kohinoor,CUST-1577
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,28/04/2024,2,500,600,100,Islamabad - F7,CUST-4042
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,28/04/2024,5,3500,4750,1250,Karachi - Clifton,CUST-5619
PRD-024,Rose Petal Tissues,Household,28/04/2024,4,520,720,200,Faisalabad - Kohinoor,CUST-9792
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,28/04/2024,6,3900,5100,1200,Lahore - Gulberg,CUST-6945
PRD-015,Dawn Bread Large,Bakery,28/04/2024,4,480,600,120,Karachi - Clifton,CUST-8740
PRD-005,Coca Cola 1.5L,Beverages,28/04/2024,1,180,220,40,Lahore - DHA,CUST-8778
PRD-008,Red Bull Energy Drink,Beverages,28/04/2024,5,1500,2000,500,Lahore - DHA,CUST-9882
PRD-001,Shan Bombay Biryani Masala,Groceries,28/04/2024,6,540,780,240,Lahore - Gulberg,CUST-7041
PRD-024,Rose Petal Tissues,Household,28/04/2024,6,780,1080,300,Islamabad - F7,CUST-4683
PRD-024,Rose Petal Tissues,Household,28/04/2024,3,390,540,150,Lahore - Gulberg,CUST-7148
PRD-005,Coca Cola 1.5L,Beverages,28/04/2024,5,900,1100,200,Lahore - DHA,CUST-3139
PRD-011,Dettol Original Soap 115g,Personal Care,29/04/2024,5,500,700,200,Lahore - Gulberg,CUST-9785
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,29/04/2024,2,1300,1700,400,Rawalpindi - Saddar,CUST-8310
PRD-021,Pampers Baby Dry Size 4,Baby Care,29/04/2024,3,6600,8400,1800,Lahore - DHA,CUST-6563
PRD-004,National Tomato Ketchup 800g,Groceries,29/04/2024,1,350,450,100,Faisalabad - Kohinoor,CUST-7140
PRD-012,Colgate Maximum Cavity 120g,Personal Care,29/04/2024,3,450,600,150,Lahore - DHA,CUST-1983
PRD-009,Lipton Yellow Label Tea 900g,Groceries,29/04/2024,4,5600,6800,1200,Lahore - DHA,CUST-2798
PRD-007,Olio Carli Olive Oil 1L,Groceries,29/04/2024,2,6400,8200,1800,Karachi - Clifton,CUST-4476
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,29/04/2024,5,6000,7750,1750,Islamabad - Centaurus,CUST-1976
PRD-009,Lipton Yellow Label Tea 900g,Groceries,29/04/2024,3,4200,5100,900,Karachi - Clifton,CUST-5938
PRD-009,Lipton Yellow Label Tea 900g,Groceries,29/04/2024,2,2800,3400,600,Faisalabad - Kohinoor,CUST-6421
PRD-001,Shan Bombay Biryani Masala,Groceries,29/04/2024,3,270,390,120,Islamabad - F7,CUST-8810
PRD-001,Shan Bombay Biryani Masala,Groceries,29/04/2024,4,360,520,160,Faisalabad - Kohinoor,CUST-3791
PRD-004,National Tomato Ketchup 800g,Groceries,29/04/2024,1,350,450,100,Lahore - Gulberg,CUST-7544
PRD-004,National Tomato Ketchup 800g,Groceries,29/04/2024,6,2100,2700,600,Rawalpindi - Saddar,CUST-3407
PRD-011,Dettol Original Soap 115g,Personal Care,29/04/2024,5,500,700,200,Islamabad - F7,CUST-9614
PRD-022,Surf Excel Washing Powder 1kg,Household,29/04/2024,5,3000,3750,750,Lahore - Gulberg,CUST-4681
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,29/04/2024,5,6000,7750,1750,Faisalabad - Kohinoor,CUST-8779
PRD-004,National Tomato Ketchup 800g,Groceries,30/04/2024,6,2100,2700,600,Karachi - Clifton,CUST-1725
PRD-013,Mitchell's Apple Jam 450g,Groceries,30/04/2024,3,750,1050,300,Karachi - Clifton,CUST-1218
PRD-014,Young's French Mayonnaise 500ml,Groceries,30/04/2024,6,2280,2880,600,Islamabad - Centaurus,CUST-9349
PRD-004,National Tomato Ketchup 800g,Groceries,30/04/2024,3,1050,1350,300,Rawalpindi - Saddar,CUST-6670
PRD-022,Surf Excel Washing Powder 1kg,Household,30/04/2024,4,2400,3000,600,Rawalpindi - Saddar,CUST-5484
PRD-003,MilkPak Tetra Pack 1L,Dairy,30/04/2024,3,720,840,120,Lahore - Gulberg,CUST-5733
PRD-002,Nutella Hazelnut Spread 750g,Groceries,30/04/2024,3,5400,7200,1800,Faisalabad - Kohinoor,CUST-7788
PRD-013,Mitchell's Apple Jam 450g,Groceries,30/04/2024,1,250,350,100,Lahore - DHA,CUST-9022
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,30/04/2024,2,2400,3100,700,Rawalpindi - Saddar,CUST-8498
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,30/04/2024,1,250,300,50,Karachi - Clifton,CUST-7954
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,30/04/2024,1,250,300,50,Faisalabad - Kohinoor,CUST-5506
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,01/05/2024,4,1800,2200,400,Faisalabad - Kohinoor,CUST-1196
PRD-014,Young's French Mayonnaise 500ml,Groceries,01/05/2024,5,1900,2400,500,Islamabad - F7,CUST-4508
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,01/05/2024,4,1120,1520,400,Karachi - Clifton,CUST-6727
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,01/05/2024,6,3900,5100,1200,Lahore - Gulberg,CUST-1206
PRD-013,Mitchell's Apple Jam 450g,Groceries,01/05/2024,4,1000,1400,400,Lahore - Gulberg,CUST-7069
PRD-008,Red Bull Energy Drink,Beverages,01/05/2024,4,1200,1600,400,Rawalpindi - Saddar,CUST-9769
PRD-001,Shan Bombay Biryani Masala,Groceries,01/05/2024,4,360,520,160,Islamabad - Centaurus,CUST-8620
PRD-011,Dettol Original Soap 115g,Personal Care,01/05/2024,6,600,840,240,Islamabad - F7,CUST-6162
PRD-013,Mitchell's Apple Jam 450g,Groceries,01/05/2024,4,1000,1400,400,Karachi - Clifton,CUST-6141
PRD-013,Mitchell's Apple Jam 450g,Groceries,01/05/2024,2,500,700,200,Faisalabad - Kohinoor,CUST-6135
PRD-015,Dawn Bread Large,Bakery,01/05/2024,3,360,450,90,Lahore - DHA,CUST-7584
PRD-009,Lipton Yellow Label Tea 900g,Groceries,01/05/2024,5,7000,8500,1500,Islamabad - Centaurus,CUST-8872
PRD-021,Pampers Baby Dry Size 4,Baby Care,01/05/2024,6,13200,16800,3600,Lahore - Gulberg,CUST-1872
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,01/05/2024,2,1300,1700,400,Karachi - Clifton,CUST-9521
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,02/05/2024,2,1400,1900,500,Karachi - Clifton,CUST-5870
PRD-019,Tapal Danedar Tea 450g,Groceries,02/05/2024,6,4500,5400,900,Karachi - Clifton,CUST-1992
PRD-003,MilkPak Tetra Pack 1L,Dairy,02/05/2024,5,1200,1400,200,Islamabad - Centaurus,CUST-8188
PRD-013,Mitchell's Apple Jam 450g,Groceries,02/05/2024,4,1000,1400,400,Lahore - Gulberg,CUST-1774
PRD-014,Young's French Mayonnaise 500ml,Groceries,02/05/2024,1,380,480,100,Islamabad - F7,CUST-9888
PRD-004,National Tomato Ketchup 800g,Groceries,02/05/2024,6,2100,2700,600,Faisalabad - Kohinoor,CUST-4606
PRD-013,Mitchell's Apple Jam 450g,Groceries,02/05/2024,6,1500,2100,600,Islamabad - Centaurus,CUST-6583
PRD-023,Vim Dishwash Liquid 500ml,Household,02/05/2024,3,600,840,240,Rawalpindi - Saddar,CUST-8354
PRD-013,Mitchell's Apple Jam 450g,Groceries,02/05/2024,5,1250,1750,500,Lahore - Gulberg,CUST-3540
PRD-024,Rose Petal Tissues,Household,03/05/2024,1,130,180,50,Karachi - Clifton,CUST-4888
PRD-022,Surf Excel Washing Powder 1kg,Household,03/05/2024,3,1800,2250,450,Islamabad - F7,CUST-4887
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,03/05/2024,1,450,550,100,Lahore - Gulberg,CUST-6167
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,03/05/2024,1,700,900,200,Islamabad - F7,CUST-8859
PRD-024,Rose Petal Tissues,Household,03/05/2024,5,650,900,250,Lahore - DHA,CUST-4467
PRD-005,Coca Cola 1.5L,Beverages,03/05/2024,3,540,660,120,Lahore - Gulberg,CUST-3058
PRD-001,Shan Bombay Biryani Masala,Groceries,03/05/2024,4,360,520,160,Faisalabad - Kohinoor,CUST-1628
PRD-024,Rose Petal Tissues,Household,03/05/2024,1,130,180,50,Lahore - Gulberg,CUST-6290
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,03/05/2024,2,1400,1900,500,Lahore - DHA,CUST-2444
PRD-002,Nutella Hazelnut Spread 750g,Groceries,03/05/2024,5,9000,12000,3000,Faisalabad - Kohinoor,CUST-8555
PRD-023,Vim Dishwash Liquid 500ml,Household,03/05/2024,4,800,1120,320,Islamabad - F7,CUST-2992
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,03/05/2024,3,3600,4650,1050,Lahore - Gulberg,CUST-4893
PRD-007,Olio Carli Olive Oil 1L,Groceries,03/05/2024,1,3200,4100,900,Rawalpindi - Saddar,CUST-3551
PRD-024,Rose Petal Tissues,Household,03/05/2024,1,130,180,50,Islamabad - F7,CUST-5947
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,04/05/2024,6,1500,1800,300,Lahore - DHA,CUST-2600
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,04/05/2024,4,1800,2200,400,Faisalabad - Kohinoor,CUST-5304
PRD-001,Shan Bombay Biryani Masala,Groceries,04/05/2024,1,90,130,40,Lahore - DHA,CUST-1759
PRD-013,Mitchell's Apple Jam 450g,Groceries,04/05/2024,6,1500,2100,600,Rawalpindi - Saddar,CUST-7063
PRD-001,Shan Bombay Biryani Masala,Groceries,04/05/2024,5,450,650,200,Lahore - Gulberg,CUST-2579
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,04/05/2024,2,1300,1700,400,Lahore - Gulberg,CUST-1944
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,04/05/2024,1,450,550,100,Lahore - DHA,CUST-6322
PRD-023,Vim Dishwash Liquid 500ml,Household,04/05/2024,6,1200,1680,480,Rawalpindi - Saddar,CUST-6314
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,04/05/2024,1,650,850,200,Karachi - Clifton,CUST-9323
PRD-012,Colgate Maximum Cavity 120g,Personal Care,04/05/2024,6,900,1200,300,Karachi - Clifton,CUST-3231
PRD-002,Nutella Hazelnut Spread 750g,Groceries,04/05/2024,5,9000,12000,3000,Karachi - Clifton,CUST-4719
PRD-002,Nutella Hazelnut Spread 750g,Groceries,04/05/2024,2,3600,4800,1200,Faisalabad - Kohinoor,CUST-3740
PRD-014,Young's French Mayonnaise 500ml,Groceries,04/05/2024,1,380,480,100,Faisalabad - Kohinoor,CUST-7840
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,04/05/2024,3,1950,2550,600,Karachi - Clifton,CUST-3500
PRD-013,Mitchell's Apple Jam 450g,Groceries,05/05/2024,5,1250,1750,500,Lahore - DHA,CUST-7634
PRD-001,Shan Bombay Biryani Masala,Groceries,05/05/2024,5,450,650,200,Faisalabad - Kohinoor,CUST-9469
PRD-007,Olio Carli Olive Oil 1L,Groceries,05/05/2024,2,6400,8200,1800,Rawalpindi - Saddar,CUST-3004
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,05/05/2024,1,700,950,250,Rawalpindi - Saddar,CUST-9422
PRD-007,Olio Carli Olive Oil 1L,Groceries,05/05/2024,5,16000,20500,4500,Karachi - Clifton,CUST-7016
PRD-007,Olio Carli Olive Oil 1L,Groceries,05/05/2024,1,3200,4100,900,Faisalabad - Kohinoor,CUST-4376
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,05/05/2024,3,1350,1650,300,Lahore - Gulberg,CUST-6672
PRD-013,Mitchell's Apple Jam 450g,Groceries,05/05/2024,1,250,350,100,Rawalpindi - Saddar,CUST-6881
PRD-005,Coca Cola 1.5L,Beverages,05/05/2024,4,720,880,160,Faisalabad - Kohinoor,CUST-1922
PRD-012,Colgate Maximum Cavity 120g,Personal Care,05/05/2024,1,150,200,50,Lahore - Gulberg,CUST-9436
PRD-011,Dettol Original Soap 115g,Personal Care,06/05/2024,6,600,840,240,Islamabad - Centaurus,CUST-6817
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,06/05/2024,3,1950,2550,600,Faisalabad - Kohinoor,CUST-1338
PRD-007,Olio Carli Olive Oil 1L,Groceries,06/05/2024,3,9600,12300,2700,Islamabad - Centaurus,CUST-5588
PRD-021,Pampers Baby Dry Size 4,Baby Care,06/05/2024,4,8800,11200,2400,Rawalpindi - Saddar,CUST-4493
PRD-007,Olio Carli Olive Oil 1L,Groceries,06/05/2024,5,16000,20500,4500,Karachi - Clifton,CUST-8825
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,06/05/2024,1,650,850,200,Rawalpindi - Saddar,CUST-4197
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,06/05/2024,1,650,850,200,Lahore - DHA,CUST-1804
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,06/05/2024,6,4200,5700,1500,Lahore - DHA,CUST-4310
PRD-002,Nutella Hazelnut Spread 750g,Groceries,06/05/2024,5,9000,12000,3000,Islamabad - F7,CUST-7927
PRD-002,Nutella Hazelnut Spread 750g,Groceries,06/05/2024,2,3600,4800,1200,Lahore - DHA,CUST-8402
PRD-003,MilkPak Tetra Pack 1L,Dairy,06/05/2024,3,720,840,120,Islamabad - Centaurus,CUST-6887
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,07/05/2024,6,7200,9300,2100,Rawalpindi - Saddar,CUST-9798
PRD-022,Surf Excel Washing Powder 1kg,Household,07/05/2024,4,2400,3000,600,Rawalpindi - Saddar,CUST-2825
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,07/05/2024,5,3250,4250,1000,Faisalabad - Kohinoor,CUST-6220
PRD-022,Surf Excel Washing Powder 1kg,Household,07/05/2024,5,3000,3750,750,Rawalpindi - Saddar,CUST-5857
PRD-012,Colgate Maximum Cavity 120g,Personal Care,07/05/2024,6,900,1200,300,Rawalpindi - Saddar,CUST-4088
PRD-021,Pampers Baby Dry Size 4,Baby Care,07/05/2024,5,11000,14000,3000,Islamabad - F7,CUST-9940
PRD-009,Lipton Yellow Label Tea 900g,Groceries,07/05/2024,1,1400,1700,300,Lahore - Gulberg,CUST-5062
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,07/05/2024,6,4200,5400,1200,Islamabad - F7,CUST-5493
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,07/05/2024,4,1120,1520,400,Faisalabad - Kohinoor,CUST-8471
PRD-019,Tapal Danedar Tea 450g,Groceries,07/05/2024,4,3000,3600,600,Islamabad - Centaurus,CUST-8625
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,07/05/2024,2,2400,3100,700,Islamabad - Centaurus,CUST-8448
PRD-009,Lipton Yellow Label Tea 900g,Groceries,07/05/2024,2,2800,3400,600,Lahore - Gulberg,CUST-2923
PRD-008,Red Bull Energy Drink,Beverages,07/05/2024,4,1200,1600,400,Karachi - Clifton,CUST-5106
PRD-021,Pampers Baby Dry Size 4,Baby Care,07/05/2024,3,6600,8400,1800,Islamabad - F7,CUST-7441
PRD-021,Pampers Baby Dry Size 4,Baby Care,07/05/2024,2,4400,5600,1200,Rawalpindi - Saddar,CUST-4730
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,07/05/2024,5,3250,4250,1000,Lahore - DHA,CUST-2207
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,08/05/2024,3,1350,1650,300,Karachi - Clifton,CUST-4561
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,08/05/2024,5,3250,4250,1000,Islamabad - Centaurus,CUST-9816
PRD-022,Surf Excel Washing Powder 1kg,Household,08/05/2024,1,600,750,150,Islamabad - Centaurus,CUST-2159
PRD-001,Shan Bombay Biryani Masala,Groceries,08/05/2024,3,270,390,120,Lahore - Gulberg,CUST-9817
PRD-023,Vim Dishwash Liquid 500ml,Household,08/05/2024,5,1000,1400,400,Islamabad - F7,CUST-6078
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,08/05/2024,2,1300,1700,400,Lahore - DHA,CUST-1786
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,08/05/2024,1,250,300,50,Karachi - Clifton,CUST-6510
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,08/05/2024,6,4200,5700,1500,Islamabad - Centaurus,CUST-9623
PRD-019,Tapal Danedar Tea 450g,Groceries,09/05/2024,2,1500,1800,300,Lahore - DHA,CUST-6638
PRD-024,Rose Petal Tissues,Household,09/05/2024,1,130,180,50,Rawalpindi - Saddar,CUST-2849
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,09/05/2024,6,3900,5100,1200,Lahore - Gulberg,CUST-7713
PRD-021,Pampers Baby Dry Size 4,Baby Care,09/05/2024,2,4400,5600,1200,Lahore - DHA,CUST-3537
PRD-012,Colgate Maximum Cavity 120g,Personal Care,09/05/2024,3,450,600,150,Lahore - DHA,CUST-6335
PRD-009,Lipton Yellow Label Tea 900g,Groceries,09/05/2024,3,4200,5100,900,Faisalabad - Kohinoor,CUST-1053
PRD-015,Dawn Bread Large,Bakery,09/05/2024,5,600,750,150,Islamabad - F7,CUST-1653
PRD-019,Tapal Danedar Tea 450g,Groceries,09/05/2024,5,3750,4500,750,Lahore - Gulberg,CUST-2702
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,09/05/2024,4,2600,3400,800,Rawalpindi - Saddar,CUST-3583
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,10/05/2024,5,3500,4500,1000,Lahore - DHA,CUST-4699
PRD-011,Dettol Original Soap 115g,Personal Care,10/05/2024,1,100,140,40,Faisalabad - Kohinoor,CUST-8953
PRD-013,Mitchell's Apple Jam 450g,Groceries,10/05/2024,4,1000,1400,400,Islamabad - Centaurus,CUST-5600
PRD-009,Lipton Yellow Label Tea 900g,Groceries,10/05/2024,2,2800,3400,600,Islamabad - Centaurus,CUST-2148
PRD-022,Surf Excel Washing Powder 1kg,Household,10/05/2024,3,1800,2250,450,Karachi - Clifton,CUST-7235
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,10/05/2024,3,1950,2550,600,Islamabad - F7,CUST-4732
PRD-013,Mitchell's Apple Jam 450g,Groceries,10/05/2024,4,1000,1400,400,Islamabad - Centaurus,CUST-4071
PRD-024,Rose Petal Tissues,Household,10/05/2024,1,130,180,50,Faisalabad - Kohinoor,CUST-4453
PRD-022,Surf Excel Washing Powder 1kg,Household,10/05/2024,1,600,750,150,Lahore - DHA,CUST-5335
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,10/05/2024,1,700,950,250,Islamabad - F7,CUST-3230
PRD-003,MilkPak Tetra Pack 1L,Dairy,10/05/2024,2,480,560,80,Karachi - Clifton,CUST-2515
PRD-022,Surf Excel Washing Powder 1kg,Household,10/05/2024,4,2400,3000,600,Faisalabad - Kohinoor,CUST-2666
PRD-022,Surf Excel Washing Powder 1kg,Household,11/05/2024,6,3600,4500,900,Karachi - Clifton,CUST-5233
PRD-007,Olio Carli Olive Oil 1L,Groceries,11/05/2024,3,9600,12300,2700,Islamabad - F7,CUST-9381
PRD-015,Dawn Bread Large,Bakery,11/05/2024,2,240,300,60,Faisalabad - Kohinoor,CUST-4299
PRD-024,Rose Petal Tissues,Household,11/05/2024,1,130,180,50,Lahore - DHA,CUST-2626
PRD-013,Mitchell's Apple Jam 450g,Groceries,11/05/2024,6,1500,2100,600,Islamabad - Centaurus,CUST-1341
PRD-004,National Tomato Ketchup 800g,Groceries,11/05/2024,3,1050,1350,300,Islamabad - F7,CUST-6812
PRD-007,Olio Carli Olive Oil 1L,Groceries,11/05/2024,6,19200,24600,5400,Rawalpindi - Saddar,CUST-9462
PRD-002,Nutella Hazelnut Spread 750g,Groceries,11/05/2024,4,7200,9600,2400,Faisalabad - Kohinoor,CUST-1254
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,11/05/2024,1,700,900,200,Faisalabad - Kohinoor,CUST-2483
PRD-014,Young's French Mayonnaise 500ml,Groceries,11/05/2024,6,2280,2880,600,Lahore - DHA,CUST-4582
PRD-014,Young's French Mayonnaise 500ml,Groceries,11/05/2024,6,2280,2880,600,Islamabad - F7,CUST-4594
PRD-002,Nutella Hazelnut Spread 750g,Groceries,11/05/2024,2,3600,4800,1200,Lahore - Gulberg,CUST-3033
PRD-003,MilkPak Tetra Pack 1L,Dairy,12/05/2024,5,1200,1400,200,Islamabad - F7,CUST-1309
PRD-012,Colgate Maximum Cavity 120g,Personal Care,12/05/2024,4,600,800,200,Faisalabad - Kohinoor,CUST-7524
PRD-021,Pampers Baby Dry Size 4,Baby Care,12/05/2024,1,2200,2800,600,Lahore - Gulberg,CUST-5017
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,12/05/2024,1,650,850,200,Lahore - Gulberg,CUST-7344
PRD-005,Coca Cola 1.5L,Beverages,12/05/2024,1,180,220,40,Karachi - Clifton,CUST-1724
PRD-008,Red Bull Energy Drink,Beverages,12/05/2024,3,900,1200,300,Islamabad - Centaurus,CUST-2706
PRD-023,Vim Dishwash Liquid 500ml,Household,12/05/2024,4,800,1120,320,Karachi - Clifton,CUST-7302
PRD-008,Red Bull Energy Drink,Beverages,12/05/2024,6,1800,2400,600,Lahore - DHA,CUST-1162
PRD-009,Lipton Yellow Label Tea 900g,Groceries,12/05/2024,1,1400,1700,300,Lahore - DHA,CUST-8731
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,12/05/2024,3,2100,2850,750,Islamabad - F7,CUST-5450
PRD-012,Colgate Maximum Cavity 120g,Personal Care,12/05/2024,2,300,400,100,Lahore - DHA,CUST-1574
PRD-009,Lipton Yellow Label Tea 900g,Groceries,12/05/2024,1,1400,1700,300,Lahore - DHA,CUST-7710
PRD-019,Tapal Danedar Tea 450g,Groceries,12/05/2024,5,3750,4500,750,Faisalabad - Kohinoor,CUST-1781
PRD-023,Vim Dishwash Liquid 500ml,Household,12/05/2024,1,200,280,80,Faisalabad - Kohinoor,CUST-6627
PRD-002,Nutella Hazelnut Spread 750g,Groceries,12/05/2024,3,5400,7200,1800,Karachi - Clifton,CUST-5696
PRD-001,Shan Bombay Biryani Masala,Groceries,13/05/2024,3,270,390,120,Karachi - Clifton,CUST-6617
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,13/05/2024,1,700,900,200,Rawalpindi - Saddar,CUST-5546
PRD-008,Red Bull Energy Drink,Beverages,13/05/2024,3,900,1200,300,Faisalabad - Kohinoor,CUST-1999
PRD-013,Mitchell's Apple Jam 450g,Groceries,13/05/2024,4,1000,1400,400,Islamabad - F7,CUST-3973
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,13/05/2024,1,450,550,100,Islamabad - F7,CUST-8689
PRD-015,Dawn Bread Large,Bakery,13/05/2024,3,360,450,90,Karachi - Clifton,CUST-5208
PRD-003,MilkPak Tetra Pack 1L,Dairy,13/05/2024,5,1200,1400,200,Lahore - DHA,CUST-1526
PRD-005,Coca Cola 1.5L,Beverages,13/05/2024,5,900,1100,200,Islamabad - Centaurus,CUST-3908
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,13/05/2024,6,4200,5700,1500,Karachi - Clifton,CUST-4431
PRD-019,Tapal Danedar Tea 450g,Groceries,13/05/2024,2,1500,1800,300,Islamabad - Centaurus,CUST-2255
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,13/05/2024,3,3600,4650,1050,Lahore - DHA,CUST-8220
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,13/05/2024,3,750,900,150,Lahore - Gulberg,CUST-2462
PRD-004,National Tomato Ketchup 800g,Groceries,14/05/2024,6,2100,2700,600,Rawalpindi - Saddar,CUST-7254
PRD-013,Mitchell's Apple Jam 450g,Groceries,14/05/2024,5,1250,1750,500,Lahore - Gulberg,CUST-6416
PRD-002,Nutella Hazelnut Spread 750g,Groceries,14/05/2024,2,3600,4800,1200,Lahore - Gulberg,CUST-5913
PRD-022,Surf Excel Washing Powder 1kg,Household,14/05/2024,4,2400,3000,600,Lahore - DHA,CUST-1915
PRD-011,Dettol Original Soap 115g,Personal Care,14/05/2024,1,100,140,40,Rawalpindi - Saddar,CUST-1244
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,14/05/2024,4,2600,3400,800,Lahore - Gulberg,CUST-6297
PRD-019,Tapal Danedar Tea 450g,Groceries,14/05/2024,2,1500,1800,300,Karachi - Clifton,CUST-1150
